כמות,מחיר_יחידה,הנחה_אחוז,month,day_of_week_num,is_holiday,is_weekend,קטגוריה_enc,רשת_enc,אזור_enc,עונה_enc,is_high_profit
7,169.15,0.15,8,2,0,0,1,2,4,3,1
7,399.0,0.0,8,0,0,0,1,4,2,3,1
8,1499.0,0.0,3,3,0,0,0,3,4,0,0
8,95.2,0.2,2,4,0,1,1,3,2,1,1
8,239.2,0.2,7,3,0,0,0,4,4,3,0
2,29.0,0.0,10,4,0,1,2,1,2,2,0
1,44.1,0.1,6,6,0,0,2,0,2,3,1
1,39.0,0.0,11,1,0,0,3,3,2,1,1
8,7.5,0.0,1,0,0,0,4,4,4,1,0
7,101.15,0.15,1,1,0,0,1,4,0,1,1
8,899.0,0.0,9,6,0,0,0,5,0,2,0
5,67.15,0.15,8,3,0,0,1,2,3,3,1
4,119.2,0.2,7,1,0,0,2,5,2,3,0
7,269.1,0.1,3,3,0,0,0,4,0,0,0
3,7.11,0.1,2,4,0,1,4,1,4,1,0
5,14.15,0.05,1,1,0,0,3,3,2,1,1
8,89.0,0.0,2,6,0,0,2,3,4,1,0
1,80.1,0.1,12,0,0,0,2,2,4,1,0
2,18.9,0.05,2,1,0,0,3,1,3,1,1
5,119.0,0.0,5,2,0,0,1,3,1,0,1
6,5.02,0.15,11,4,0,1,4,4,3,1,0
7,141.55,0.05,10,4,0,1,2,5,0,2,1
4,41.65,0.15,3,2,0,0,3,5,0,0,1
3,55.2,0.2,12,0,0,0,1,0,0,1,1
5,109.65,0.15,1,4,0,1,2,5,2,1,1
4,12.66,0.15,1,1,0,0,4,3,0,1,0
5,46.55,0.05,9,3,0,0,1,3,1,2,1
4,13.41,0.1,8,1,0,0,3,5,3,3,1
3,399.0,0.0,9,5,0,1,1,2,1,2,1
6,31.2,0.2,2,2,0,0,3,0,1,1,0
3,29.0,0.0,1,3,0,0,2,5,0,1,1
3,141.55,0.05,4,4,0,1,1,0,2,0,1
7,37.05,0.05,6,3,0,0,2,2,2,3,0
6,89.0,0.0,2,6,0,0,3,5,2,1,1
1,1274.15,0.15,10,6,0,0,0,2,0,2,0
2,75.05,0.05,5,3,0,0,1,1,2,0,1
5,3999.0,0.0,10,6,0,0,0,3,3,2,0
3,19.9,0.0,7,0,0,0,3,2,0,3,1
4,2799.0,0.0,9,0,0,0,0,4,1,2,0
3,21.78,0.0,9,0,1,0,4,1,2,2,0
5,5.52,0.2,1,6,0,0,4,1,0,1,0
2,21.16,0.15,12,1,0,0,3,5,3,1,1
7,11.9,0.0,2,3,0,0,4,1,2,1,0
1,2499.0,0.0,6,4,0,1,0,1,3,3,0
2,44.1,0.1,12,6,0,0,3,2,2,1,1
4,6.32,0.2,8,1,0,0,4,5,2,3,0
7,299.0,0.0,6,4,0,1,0,2,4,3,0
8,129.0,0.0,11,4,0,1,2,2,2,1,0
8,4.5,0.0,4,2,0,0,4,5,2,0,0
2,12.9,0.0,7,0,0,0,4,2,0,3,0
2,319.2,0.2,4,2,0,0,1,3,3,0,1
2,119.0,0.0,12,5,0,1,1,3,4,1,1
8,809.1,0.1,4,0,0,0,0,4,2,0,0
3,52.9,0.0,7,1,0,0,4,1,4,3,0
8,223.2,0.2,3,6,0,0,1,0,1,0,1
1,7.12,0.2,5,0,0,0,4,4,0,0,0
8,44.0,0.0,11,2,0,0,3,0,2,1,1
2,2184.05,0.05,3,1,0,0,0,1,4,0,0
4,67.15,0.15,6,4,0,1,1,5,2,3,1
4,14.15,0.05,11,4,0,1,3,2,3,1,1
1,129.0,0.0,12,6,0,0,2,1,0,1,0
8,59.0,0.0,11,4,0,1,2,0,3,1,1
7,6.55,0.05,5,1,0,0,4,3,1,0,0
2,39.2,0.2,4,3,0,0,2,0,2,0,1
1,6.9,0.0,10,3,0,0,4,3,3,2,0
4,12.66,0.15,1,5,0,1,3,2,0,1,1
6,13.41,0.1,7,1,0,0,4,3,1,3,0
2,319.2,0.2,8,0,0,0,1,1,0,3,1
6,41.65,0.15,3,4,0,1,1,3,2,0,1
2,55.2,0.2,4,3,0,0,3,3,2,0,0
7,699.0,0.0,3,4,0,1,0,0,2,0,0
1,44.1,0.1,7,3,0,0,3,1,3,3,0
3,37.4,0.15,4,6,0,0,3,0,3,0,1
6,6.21,0.1,12,3,0,0,4,4,0,1,0
6,899.0,0.0,2,1,0,0,0,2,1,1,0
5,1039.2,0.2,7,1,0,0,0,4,0,3,0
4,62.1,0.1,10,3,0,0,3,1,0,2,1
6,126.65,0.15,9,3,0,0,0,1,0,2,0
7,37.4,0.15,8,3,0,0,3,3,0,3,0
1,6.55,0.05,12,6,0,0,4,0,2,1,0
3,14.9,0.0,10,1,0,0,4,1,2,2,0
1,129.0,0.0,5,0,0,0,1,5,2,0,1
7,89.0,0.0,7,0,0,0,3,2,2,3,1
7,189.05,0.05,11,1,0,0,1,1,0,1,1
4,13.41,0.1,10,1,0,0,4,5,3,2,0
4,119.2,0.2,6,2,0,0,1,4,4,3,1
3,3399.15,0.15,2,2,0,0,0,0,2,1,0
5,11.9,0.0,11,0,0,0,4,0,2,1,0
3,59.0,0.0,6,2,0,0,2,3,2,3,1
6,19.9,0.0,4,4,0,1,3,1,0,0,1
3,84.55,0.05,10,4,0,1,0,4,3,2,0
5,119.0,0.0,3,3,0,0,1,4,4,0,1
6,4.27,0.05,12,6,0,0,4,2,3,1,0
6,65.55,0.05,5,0,0,0,3,1,4,0,1
6,26.91,0.1,8,6,0,0,3,3,1,3,1
4,24.9,0.0,11,3,0,0,4,0,3,1,0
1,126.65,0.15,11,0,0,0,0,5,2,1,0
4,2519.1,0.1,5,6,0,0,0,1,2,0,0
6,2799.0,0.0,6,0,0,0,0,5,0,3,0
2,269.1,0.1,6,2,0,0,0,5,2,3,0
7,66.69,0.05,4,2,1,0,2,3,4,0,0
2,5.52,0.2,10,1,0,0,4,0,2,2,0
5,71.2,0.2,4,0,0,0,1,5,0,0,1
7,159.2,0.2,9,6,0,0,1,5,3,2,1
6,89.0,0.0,3,0,0,0,1,2,0,0,1
7,8.91,0.1,10,0,0,0,4,5,2,2,0
3,89.0,0.0,6,4,0,1,1,4,2,3,1
3,126.65,0.15,1,3,0,0,1,2,2,1,1
5,75.65,0.15,4,4,0,1,2,2,4,0,1
6,49.0,0.0,5,2,0,0,0,5,2,0,0
2,2799.0,0.0,9,1,0,0,0,1,0,2,0
5,126.65,0.15,10,4,0,1,1,0,3,2,1
3,119.0,0.0,11,2,0,0,1,2,3,1,1
3,126.65,0.15,3,3,0,0,2,1,0,0,1
2,119.0,0.0,11,5,0,1,1,0,3,1,1
5,75.65,0.15,6,4,0,1,0,3,4,3,0
1,7.92,0.2,6,0,0,0,4,5,0,3,0
5,1349.1,0.1,4,1,0,0,0,2,0,0,0
5,149.0,0.0,11,1,0,0,0,0,1,1,0
1,10.12,0.15,8,4,0,1,4,2,3,3,0
8,89.0,0.0,5,4,0,1,0,2,4,0,0
1,2299.0,0.0,1,0,0,0,0,2,3,1,0
1,147.73,0.15,9,2,1,0,1,5,2,2,1
1,39.0,0.0,2,1,0,0,2,3,3,1,0
5,13.41,0.1,10,3,0,0,3,1,2,2,1
2,26.1,0.1,12,4,0,1,2,1,1,1,1
6,46.55,0.05,5,2,0,0,3,4,1,0,1
4,2799.0,0.0,9,5,0,1,0,2,2,2,0
3,2999.0,0.0,11,1,0,0,0,3,0,1,0
2,27.55,0.05,8,2,0,0,2,4,0,3,0
3,6.75,0.1,11,6,0,0,4,0,0,1,0
5,3999.0,0.0,11,4,0,1,0,2,2,1,0
5,24.9,0.0,11,6,0,0,3,2,1,1,1
4,10.32,0.2,3,0,0,0,2,2,3,0,0
5,89.0,0.0,4,6,0,0,3,4,3,0,1
7,17.95,0.05,12,6,0,0,3,0,4,1,1
7,119.2,0.2,9,2,0,0,0,5,2,2,0
1,1039.2,0.2,11,3,0,0,0,5,3,1,0
3,6.21,0.1,12,1,0,0,4,5,3,1,0
6,39.2,0.2,1,0,0,0,2,1,4,1,1
7,399.0,0.0,3,2,0,0,2,2,0,0,1
2,399.0,0.0,7,2,0,0,1,4,1,3,1
1,11.61,0.1,4,1,0,0,4,4,2,0,0
4,5.87,0.15,12,4,0,1,4,2,2,1,0
5,23.84,0.0,10,0,1,0,4,3,1,2,0
7,11.92,0.2,5,4,0,1,3,3,3,0,1
6,35.1,0.1,2,2,0,0,3,2,1,1,0
7,12.66,0.15,9,1,0,0,3,3,2,2,1
8,6.32,0.2,10,0,0,0,4,1,4,2,0
1,49.0,0.0,11,0,0,0,3,4,2,1,0
7,14.9,0.0,3,3,0,0,4,5,0,0,0
1,33.15,0.15,5,3,0,0,1,4,2,0,1
1,11.92,0.2,2,1,0,0,3,0,4,1,1
5,268.2,0.0,12,6,1,0,2,0,0,1,1
3,75.65,0.15,3,3,0,0,3,2,0,0,1
5,6.0,0.2,3,1,0,0,4,4,1,0,0
4,359.1,0.1,3,4,0,1,2,1,1,0,0
5,3.82,0.15,2,1,0,0,4,1,0,1,0
8,84.55,0.05,12,3,0,0,0,3,1,1,0
2,80.1,0.1,1,0,0,0,2,4,2,1,1
5,126.65,0.15,8,6,0,0,1,2,0,3,1
8,339.15,0.15,6,1,0,0,2,2,1,3,1
5,7.9,0.0,8,3,0,0,4,2,4,3,0
6,809.1,0.1,2,4,0,1,0,4,0,1,0
7,594.15,0.15,1,3,0,0,0,3,0,1,0
5,129.0,0.0,1,6,0,0,1,3,3,1,1
4,1999.2,0.2,1,2,0,0,0,1,3,1,0
6,2499.0,0.0,6,2,0,0,0,4,2,3,0
1,71.2,0.2,8,6,0,0,2,5,2,3,1
5,379.05,0.05,10,6,0,0,1,2,3,2,1
7,1424.05,0.05,3,4,0,1,0,2,0,0,0
2,339.15,0.15,3,1,0,0,2,3,3,0,0
4,4.27,0.05,11,2,0,0,4,3,3,1,0
5,29.9,0.0,7,1,0,0,3,3,1,3,1
8,75.05,0.05,7,3,0,0,1,2,3,3,1
5,113.05,0.05,3,2,0,0,1,1,1,0,1
5,55.2,0.2,1,2,0,0,3,4,3,1,1
3,56.05,0.05,4,4,0,1,2,0,3,0,0
6,103.2,0.2,1,3,0,0,2,0,2,1,0
2,12.66,0.15,9,0,0,0,3,3,2,2,1
2,265.05,0.05,12,3,0,0,1,4,2,1,1
5,149.0,0.0,11,4,0,1,1,3,2,1,1
3,71.2,0.2,2,3,0,0,1,5,1,1,1
8,44.0,0.0,8,6,0,0,3,3,1,3,1
6,56.05,0.05,2,1,0,0,2,3,3,1,0
4,14.9,0.0,4,0,0,0,4,5,4,0,0
7,149.0,0.0,10,2,0,0,1,3,0,2,1
3,49.0,0.0,6,6,0,0,3,3,0,3,1
2,299.0,0.0,2,3,0,0,0,1,2,1,0
1,12.9,0.0,12,3,0,0,4,5,1,1,0
3,49.8,0.0,3,6,1,0,4,5,3,0,0
3,59.0,0.0,5,0,0,0,2,3,0,0,1
5,179.1,0.1,3,6,0,0,1,3,0,0,1
8,75.65,0.15,6,6,0,0,3,1,2,3,1
8,17.91,0.1,6,6,0,0,3,1,3,3,1
7,149.0,0.0,4,1,0,0,2,5,0,0,0
6,6.9,0.0,11,1,0,0,4,5,2,1,0
1,31.2,0.2,8,6,0,0,2,5,3,3,1
6,69.0,0.0,5,4,0,1,3,3,0,0,1
3,10.96,0.15,4,1,0,0,2,2,4,0,1
4,6.21,0.1,3,5,0,1,4,3,2,0,0
4,15.92,0.2,7,1,0,0,3,1,2,3,1
5,41.65,0.15,8,3,0,0,2,1,2,3,0
2,18.9,0.0,2,2,0,0,3,5,2,1,1
2,149.0,0.0,7,3,0,0,2,1,2,3,1
8,199.0,0.0,1,0,0,0,1,4,3,1,1
1,99.0,0.0,8,2,0,0,1,5,0,3,1
5,47.2,0.2,3,3,0,0,2,2,2,0,0
7,6.32,0.2,2,2,0,0,4,5,4,1,0
2,13.41,0.1,6,2,0,0,4,1,2,3,0
1,67.15,0.15,3,4,0,1,1,0,3,0,1
6,89.0,0.0,12,0,0,0,2,3,2,1,0
3,135.28,0.2,3,3,1,0,2,4,2,0,1
1,53.1,0.1,7,3,0,0,2,5,3,3,1
2,4674.15,0.15,11,0,0,0,0,5,1,1,0
3,10.96,0.15,11,5,0,1,4,1,0,1,0
6,239.2,0.2,8,0,0,0,0,0,2,3,0
6,12.66,0.15,6,0,0,0,4,4,0,3,0
5,359.1,0.1,10,0,0,0,2,5,2,2,1
6,41.65,0.15,9,0,0,0,0,2,2,2,0
5,2069.1,0.1,11,4,0,1,0,2,2,1,0
3,44.0,0.0,1,0,0,0,3,5,3,1,1
2,254.15,0.15,1,1,0,0,0,2,0,1,0
5,89.0,0.0,3,0,0,0,2,2,2,0,1
2,4.5,0.0,4,4,0,1,4,3,0,0,0
4,2799.0,0.0,9,4,0,1,0,5,2,2,0
5,399.0,0.0,3,0,0,0,2,1,3,0,1
8,5.52,0.2,1,6,0,0,4,2,2,1,0
7,19.92,0.2,6,0,0,0,4,1,3,3,0
1,5.02,0.15,1,4,0,1,4,1,0,1,0
2,8.9,0.0,5,2,0,0,4,3,4,0,0
4,2249.1,0.1,4,2,0,0,0,0,3,0,0
2,35.2,0.2,1,0,0,0,3,1,3,1,1
3,134.1,0.1,1,3,0,0,2,0,0,1,1
8,149.0,0.0,4,1,0,0,0,3,3,0,0
7,223.2,0.2,10,6,0,0,1,3,3,2,1
5,49.0,0.0,10,2,0,0,3,4,3,2,0
5,7.11,0.1,7,0,0,0,4,0,3,3,0
4,199.0,0.0,2,3,0,0,1,4,3,1,1
1,65.55,0.05,7,3,0,0,3,2,4,3,1
8,14.9,0.0,3,4,0,1,4,4,3,0,0
5,54.78,0.0,9,3,1,0,3,1,4,2,1
7,95.2,0.2,2,2,0,0,1,5,2,1,1
7,24.9,0.0,9,6,0,0,3,4,4,2,1
3,149.0,0.0,9,6,0,0,1,5,3,2,1
7,1424.05,0.05,10,4,0,1,0,4,0,2,0
3,149.0,0.0,10,2,0,0,2,4,2,2,1
7,24.9,0.0,11,0,0,0,3,0,2,1,1
8,53.1,0.1,6,4,0,1,2,2,1,3,1
4,89.0,0.0,2,4,0,1,3,0,3,1,1
2,75.65,0.15,5,4,0,1,1,0,2,0,1
1,119.2,0.2,12,4,0,1,1,3,2,1,1
3,41.8,0.05,9,6,0,0,3,3,2,2,1
2,129.0,0.0,4,5,0,1,1,4,2,0,1
6,594.15,0.15,4,4,0,1,0,2,2,0,0
4,84.15,0.15,8,1,0,0,2,0,2,3,1
8,13.41,0.1,3,4,0,1,3,2,2,0,1
1,6.9,0.0,10,0,0,0,4,1,0,2,0
1,46.55,0.05,12,3,0,0,0,3,2,1,0
1,79.0,0.0,1,1,0,0,1,0,2,1,1
2,52.9,0.0,2,0,0,0,4,1,3,1,0
4,17.01,0.1,2,6,0,0,3,0,3,1,1
6,50.15,0.15,9,6,0,0,2,0,1,2,0
5,103.2,0.2,12,4,0,1,1,1,1,1,1
3,29.9,0.0,3,6,0,0,3,5,4,0,1
4,14.15,0.05,3,4,0,1,4,4,0,0,0
6,27.55,0.05,5,0,0,0,2,4,3,0,1
4,119.2,0.2,9,1,0,0,0,1,2,2,0
3,41.65,0.15,10,0,0,0,3,1,2,2,1
6,15.12,0.2,11,6,0,0,3,5,1,1,1
5,189.05,0.05,10,2,0,0,1,5,0,2,1
5,1349.1,0.1,1,4,0,1,0,4,2,1,0
2,2379.15,0.15,4,1,0,0,0,4,3,0,0
6,44.0,0.0,9,1,0,0,3,2,2,2,1
4,2999.0,0.0,3,0,0,0,0,0,3,0,0
4,319.2,0.2,4,1,0,0,1,5,0,0,1
6,39.2,0.2,2,3,0,0,2,4,2,1,1
7,10.96,0.15,7,4,0,1,2,4,4,3,0
2,23.65,0.05,10,1,0,0,3,2,1,2,1
7,126.65,0.15,7,2,0,0,0,5,4,3,0
5,17.95,0.05,3,1,0,0,3,0,3,0,1
7,399.0,0.0,3,1,0,0,1,3,4,0,1
8,1299.0,0.0,4,4,0,1,0,2,0,0,0
7,49.0,0.0,10,1,0,0,3,4,2,2,1
4,27.55,0.05,7,4,0,1,2,4,2,3,1
2,3399.15,0.15,7,0,0,0,0,3,2,3,0
7,8.42,0.15,7,1,0,0,4,3,0,3,0
1,39.2,0.2,11,2,0,0,2,4,3,1,1
3,69.0,0.0,12,4,0,1,3,3,4,1,1
3,327.8,0.0,9,1,1,0,1,0,0,2,1
8,37.35,0.0,10,2,1,0,3,0,4,2,1
8,39.0,0.0,3,1,0,0,2,1,3,0,0
4,149.0,0.0,1,4,0,1,1,2,2,1,1
2,19.9,0.0,3,1,0,0,3,2,0,0,1
3,284.05,0.05,8,4,0,1,0,4,1,3,0
6,50.25,0.05,1,0,0,0,4,5,4,1,0
8,14.9,0.0,5,3,0,0,3,0,0,0,1
4,58.65,0.15,9,2,0,0,1,3,0,2,1
2,9.4,0.05,3,6,0,0,4,5,3,0,0
8,26.91,0.1,10,2,0,0,3,2,2,2,1
5,133.5,0.0,10,2,1,0,3,4,3,2,1
4,55.2,0.2,1,1,0,0,2,5,2,1,1
4,49.0,0.0,4,0,0,0,1,5,1,0,1
5,179.1,0.1,2,4,0,1,1,3,0,1,1
6,14.15,0.05,10,3,0,0,4,5,0,2,0
8,854.05,0.05,3,1,0,0,0,4,4,0,0
8,103.2,0.2,3,0,0,0,2,4,0,0,0
6,134.1,0.1,4,5,0,1,1,2,2,0,1
3,79.0,0.0,2,1,0,0,1,2,2,1,1
7,149.0,0.0,2,3,0,0,0,2,0,1,0
7,199.0,0.0,8,6,0,0,1,3,4,3,1
4,179.1,0.1,10,0,0,0,1,4,4,2,1
2,94.05,0.05,9,1,0,0,1,5,2,2,1
3,1499.0,0.0,12,6,0,0,0,3,2,1,0
5,18.9,0.0,3,2,0,0,3,0,3,0,1
5,4.5,0.0,6,1,0,0,4,0,1,3,0
5,149.0,0.0,10,0,0,0,1,4,0,2,1
3,70.02,0.0,12,3,1,0,4,0,1,1,0
6,17.01,0.1,8,1,0,0,3,2,2,3,1
3,89.0,0.0,10,6,0,0,1,4,2,2,1
7,149.0,0.0,4,3,0,0,2,5,2,0,1
8,134.1,0.1,6,6,0,0,0,0,1,3,0
3,14.9,0.0,2,4,0,1,3,1,0,1,1
4,12.9,0.0,9,3,0,0,2,1,0,2,1
6,103.2,0.2,6,1,0,0,2,3,4,3,0
8,42.32,0.2,3,3,0,0,4,0,2,0,0
2,84.55,0.05,12,4,0,1,3,3,2,1,1
8,23.65,0.05,8,0,0,0,4,2,1,3,0
8,84.55,0.05,4,4,0,1,0,2,2,0,0
6,44.1,0.1,5,0,0,0,3,4,1,0,1
8,39.0,0.0,6,3,0,0,3,1,0,3,1
2,809.1,0.1,7,1,0,0,0,0,4,3,0
1,149.0,0.0,8,3,0,0,2,2,0,3,0
3,17.95,0.05,3,2,0,0,3,4,4,0,1
4,33.15,0.15,12,1,0,0,3,0,2,1,1
6,279.0,0.0,10,2,0,0,1,2,2,2,1
1,399.0,0.0,1,0,0,0,2,2,3,1,1
5,23.92,0.2,4,1,0,0,3,1,2,0,1
7,35.1,0.1,3,0,0,0,2,3,0,0,0
7,47.2,0.2,3,3,0,0,2,4,0,0,1
3,299.0,0.0,1,0,0,0,0,0,4,1,0
8,7.57,0.15,1,0,0,0,4,1,2,1,0
7,2069.1,0.1,6,3,0,0,0,5,2,3,0
7,49.0,0.0,1,2,0,0,2,2,3,1,0
7,44.1,0.1,1,6,0,0,0,0,3,1,0
6,44.0,0.0,1,0,0,0,3,5,2,1,1
8,44.1,0.1,9,4,0,1,0,5,0,2,0
2,12.66,0.15,6,4,0,1,4,2,3,3,0
8,84.55,0.05,10,0,0,0,1,5,3,2,1
6,15.92,0.2,11,4,0,1,3,0,4,1,1
5,10.96,0.15,8,6,0,0,4,4,2,3,0
1,75.65,0.15,6,6,0,0,2,1,2,3,0
8,14.9,0.0,8,0,0,0,3,1,0,3,1
5,19.9,0.0,7,0,0,0,3,4,2,3,1
8,89.0,0.0,8,2,0,0,3,4,3,3,1
1,5038.2,0.0,12,0,1,0,0,1,2,1,0
7,2299.0,0.0,6,2,0,0,0,2,2,3,0
6,2499.0,0.0,6,3,0,0,0,1,0,3,0
7,14.15,0.05,6,0,0,0,4,5,0,3,0
7,46.55,0.05,9,6,0,0,3,1,3,2,1
8,94.05,0.05,6,3,0,0,2,2,2,3,1
6,5.76,0.2,10,0,1,0,4,1,3,2,0
5,95.2,0.2,6,0,0,0,1,1,3,3,1
4,41.65,0.15,7,3,0,0,3,1,2,3,1
2,7.9,0.0,1,2,0,0,4,2,1,1,0
6,14.9,0.0,4,0,0,0,4,2,2,0,0
2,4.5,0.0,8,4,0,1,4,4,2,3,0
2,6.32,0.2,3,1,0,0,4,1,3,0,0
2,101.15,0.15,1,5,0,1,1,4,0,1,1
3,119.2,0.2,7,2,0,0,2,3,4,3,1
1,39.0,0.0,6,2,0,0,2,5,2,3,1
7,7.9,0.0,6,1,0,0,4,0,2,3,0
5,6.9,0.0,6,6,0,0,4,2,2,3,0
1,18.9,0.05,3,6,0,0,3,5,2,0,1
7,4.5,0.0,11,1,0,0,4,1,0,1,0
8,84.55,0.05,11,0,0,0,2,3,0,1,1
1,6.55,0.05,6,2,0,0,4,1,1,3,0
6,24.9,0.0,9,2,0,0,4,5,1,2,0
1,2374.05,0.05,7,1,0,0,0,3,0,3,0
6,65.55,0.05,1,4,0,1,2,1,2,1,1
1,59.0,0.0,6,3,0,0,2,1,4,3,1
2,1839.2,0.2,2,0,0,0,0,2,0,1,0
1,189.05,0.05,7,1,0,0,1,5,2,3,1
3,37.4,0.15,8,2,0,0,3,1,2,3,1
8,6.71,0.15,4,6,0,0,4,5,4,0,0
3,8.9,0.0,2,2,0,0,4,2,3,1,0
3,159.2,0.2,12,0,0,0,1,5,0,1,1
4,6.9,0.0,5,2,0,0,4,5,4,0,0
3,89.0,0.0,2,0,0,0,2,3,1,1,0
2,49.0,0.0,3,0,0,0,3,5,0,0,1
8,89.0,0.0,4,1,0,0,1,1,2,0,1
1,37.05,0.05,3,4,0,1,3,5,2,0,1
5,1424.05,0.05,6,2,0,0,0,5,2,3,0
5,2249.1,0.1,9,6,0,0,0,4,0,2,0
1,134.1,0.1,7,3,0,0,0,4,1,3,0
5,24.9,0.0,1,2,0,0,3,0,0,1,1
2,2699.1,0.1,5,1,0,0,0,2,2,0,0
4,49.0,0.0,1,4,0,1,3,2,4,1,1
3,2299.0,0.0,4,1,0,0,0,5,2,0,0
7,79.0,0.0,3,2,0,0,1,1,2,0,1
1,4.05,0.1,11,3,0,0,4,0,3,1,0
2,89.0,0.0,12,1,0,0,2,5,2,1,1
6,149.0,0.0,10,0,0,0,1,4,1,2,1
4,399.0,0.0,7,2,0,0,2,1,2,3,1
4,7.11,0.1,8,3,0,0,4,0,3,3,0
4,899.0,0.0,2,6,0,0,0,0,2,1,0
3,14.9,0.0,9,6,0,0,3,1,2,2,1
5,629.1,0.1,8,6,0,0,0,0,3,3,0
4,89.0,0.0,11,4,0,1,3,1,0,1,1
8,103.2,0.2,4,1,0,0,2,2,4,0,1
6,56.05,0.05,8,0,0,0,2,5,2,3,1
1,14.9,0.0,4,5,0,1,3,4,3,0,1
7,6.55,0.05,8,2,0,0,4,2,0,3,0
1,1274.15,0.15,7,2,0,0,0,0,3,3,0
2,142.2,0.0,4,4,1,1,1,4,2,0,1
1,1234.05,0.05,9,0,0,0,0,3,0,2,0
8,339.15,0.15,8,2,0,0,2,4,0,3,1
6,6.21,0.1,1,0,0,0,4,1,4,1,0
4,119.2,0.2,3,1,0,0,1,0,2,0,1
6,9.9,0.0,6,2,0,0,4,3,3,3,0
6,89.0,0.0,8,1,0,0,2,3,1,3,1
4,17.82,0.0,12,6,1,0,4,2,0,1,0
4,11.92,0.2,11,4,0,1,4,2,2,1,0
7,149.0,0.0,4,4,0,1,1,3,1,0,1
2,189.05,0.05,4,4,0,1,1,3,2,0,1
6,401.76,0.2,12,2,1,0,1,2,0,1,1
3,12.9,0.0,5,6,0,0,4,0,2,0,0
3,37.05,0.05,6,1,0,0,1,4,2,3,1
3,50.25,0.05,11,5,0,1,4,1,3,1,0
2,38.9,0.0,12,1,0,0,4,0,1,1,0
6,237.15,0.15,4,4,0,1,1,2,4,0,1
5,44.1,0.1,10,1,0,0,3,2,3,2,1
8,699.0,0.0,9,2,0,0,0,3,4,2,0
8,899.0,0.0,8,0,0,0,0,5,0,3,0
2,2999.0,0.0,8,1,0,0,0,4,2,3,0
3,149.0,0.0,10,2,0,0,2,4,3,2,1
8,80.1,0.1,3,6,0,0,1,3,0,0,1
8,10.32,0.2,11,1,0,0,4,3,3,1,0
6,1274.15,0.15,10,1,0,0,0,3,3,2,0
8,89.0,0.0,8,1,0,0,3,3,3,3,1
2,8.9,0.0,8,4,0,1,4,0,0,3,0
2,2299.0,0.0,2,6,0,0,0,2,1,1,0
1,1954.15,0.15,6,1,0,0,0,0,3,3,0
6,149.0,0.0,1,2,0,0,2,4,1,1,1
2,279.0,0.0,8,6,0,0,1,3,1,3,1
7,75.65,0.15,6,4,0,1,2,0,0,3,0
4,18.9,0.0,4,6,0,0,3,2,2,0,0
7,39.0,0.0,8,4,0,1,1,2,4,3,1
8,339.15,0.15,1,4,0,1,1,1,1,1,1
5,94.05,0.05,2,2,0,0,2,2,2,1,1
5,12.66,0.15,8,2,0,0,4,5,2,3,0
8,339.15,0.15,8,6,0,0,1,1,2,3,1
6,359.1,0.1,5,2,0,0,1,5,2,0,1
2,279.0,0.0,9,2,0,0,1,0,3,2,1
1,38.9,0.0,11,4,0,1,4,2,0,1,0
1,699.0,0.0,10,1,0,0,0,1,3,2,0
5,179.1,0.1,1,2,0,0,1,1,1,1,1
3,1349.1,0.1,6,1,0,0,0,4,3,3,0
6,49.0,0.0,10,0,0,0,1,3,4,2,1
5,3999.0,0.0,12,0,0,0,0,3,3,1,0
3,3599.1,0.1,9,4,0,1,0,3,1,2,0
8,14.9,0.0,3,2,0,0,3,4,4,0,1
6,149.0,0.0,8,5,0,1,2,5,4,3,1
5,29.9,0.0,6,0,0,0,3,2,4,3,1
3,5499.0,0.0,8,2,0,0,0,4,2,3,0
8,5.52,0.2,9,5,0,1,4,1,1,2,0
1,4.27,0.05,6,6,0,0,4,4,2,3,0
1,10.32,0.2,9,3,0,0,4,3,4,2,0
4,89.0,0.0,7,6,0,0,3,5,0,3,1
6,299.0,0.0,12,3,0,0,0,5,2,1,0
2,89.0,0.0,11,4,0,1,3,2,4,1,1
4,7.11,0.1,1,5,0,1,4,2,2,1,0
2,49.0,0.0,8,4,0,1,3,1,1,3,1
7,89.0,0.0,12,3,0,0,0,0,1,1,0
8,5.52,0.2,10,4,0,1,4,0,2,2,0
6,17.95,0.05,1,2,0,0,3,3,0,1,0
5,24.65,0.15,8,3,0,0,2,3,1,3,0
4,119.2,0.2,6,4,0,1,2,2,2,3,0
8,126.65,0.15,5,0,0,0,1,0,4,0,1
3,17.95,0.05,8,3,0,0,3,0,1,3,1
2,7.9,0.0,3,6,0,0,4,2,0,0,0
4,31.2,0.2,2,6,0,0,3,4,1,1,1
5,119.2,0.2,5,6,0,0,1,0,0,0,1
2,89.0,0.0,4,0,0,0,1,2,3,0,1
2,2549.15,0.15,5,0,0,0,0,0,3,0,0
7,134.1,0.1,4,1,0,0,2,5,4,0,0
8,15.12,0.2,11,2,0,0,3,3,2,1,1
5,359.1,0.1,8,0,0,0,2,3,2,3,1
7,18.9,0.0,12,1,0,0,3,2,0,1,1
1,39.0,0.0,2,6,0,0,2,3,3,1,1
7,89.0,0.0,12,3,0,0,1,1,3,1,1
8,58.65,0.15,10,0,0,0,2,0,0,2,0
7,89.0,0.0,8,1,0,0,0,2,3,3,0
6,19.9,0.0,10,3,0,0,3,0,3,2,1
1,719.2,0.2,2,6,0,0,0,5,3,1,0
